Time,SP,PV,OP
18/07/24 2:55,0,0.183268927,-0.385799045
18/07/24 2:55,0,0.195765503,-0.222499485
18/07/24 2:55,0,0.208262079,-0.059207555
18/07/24 2:55,0,0.220758654,0.104092005
18/07/24 2:56,0,0.23325523,0.267391565
18/07/24 2:56,0,0.224479102,0.288471585
18/07/24 2:56,0,0.201521181,0.214756375
18/07/24 2:56,0,0.17856326,0.141033535
18/07/24 2:56,0,0.155605339,0.067310695
18/07/24 2:56,0,0.132647418,-0.006412145
18/07/24 2:56,0,0.109689497,-0.080127355
18/07/24 2:56,0,0.082668826,-0.153850195
18/07/24 2:56,0,0.039397154,-0.227573035
18/07/24 2:56,0,-0.003874518,-0.301295875
18/07/24 2:56,0,-0.047146186,-0.375011085
18/07/24 2:56,0,-0.090417862,-0.599277135
18/07/24 2:57,0,-0.13368953,-1.049358005
18/07/24 2:57,0,-0.176961206,-1.499438875
18/07/24 2:57,0,-0.220232882,-1.949519745
18/07/24 2:57,0,-0.263504542,-2.399600615
18/07/24 2:57,0,-0.316466697,-2.849681495
18/07/24 2:57,0,-0.383964606,-3.299762365
18/07/24 2:57,0,-0.451462485,-4.778621305
18/07/24 2:57,0,-0.675995566,-4.694713225
18/07/24 2:57,0,-0.417793132,-4.610812775
18/07/24 2:57,0,-0.365444876,-4.526904695
18/07/24 2:57,0,-0.31309662,-4.443004245
18/07/24 2:57,0,-0.260748394,-4.359096165
18/07/24 2:58,0,-0.208400153,-4.275195715
18/07/24 2:58,0,-0.156051911,-4.191287635
18/07/24 2:58,0,-0.103703655,-4.107387175
18/07/24 2:58,0,-0.051355421,-4.023479095
18/07/24 2:58,0,0.000992823,-3.875934235
18/07/24 2:58,0,0.053341068,-3.473834625
18/07/24 2:58,0,0.10568931,-3.071735015
18/07/24 2:58,0,0.169999905,-2.669635405
18/07/24 2:58,0,0.2343105,-2.267535795
18/07/24 2:58,0,0.275878213,-1.865436195
18/07/24 2:58,0,0.316024981,-1.463336585
18/07/24 2:58,0,0.35617172,-1.061236975
18/07/24 2:59,0,0.396318488,-0.659137365
18/07/24 2:59,0,0.436465226,-0.257037755
18/07/24 2:59,0,0.476611994,0.145061855
18/07/24 2:59,0,0.493623309,0.547161465
18/07/24 2:59,0,0.504850797,0.949261075
18/07/24 2:59,0,0.516078256,1.351360685
18/07/24 2:59,0,0.527305745,1.753460295
18/07/24 2:59,0,0.538533174,2.155559905
18/07/24 2:59,0,0.541082881,2.503300075
18/07/24 2:59,0,0.508921556,2.633625395
18/07/24 2:59,0,0.476760231,2.763943085
18/07/24 2:59,0,0.444598876,2.894260775
18/07/24 3:00,0,0.412437551,3.024586085
18/07/24 3:00,0,0.380276196,3.154903775
18/07/24 3:00,0,0.348114871,3.285229095
18/07/24 3:00,0,0.315953516,3.415546785
18/07/24 3:00,0,0.283792161,3.545864465
18/07/24 3:00,0,0.251630835,3.676189785
18/07/24 3:00,0,0.219469495,3.806507475
18/07/24 3:00,0,0.187308155,3.936825165
18/07/24 3:00,0,0.1551468,3.892612825
18/07/24 3:00,0,0.122985467,3.732044585
18/07/24 3:00,0,0.09082412,3.571476345
18/07/24 3:00,0,0.05866278,3.410908105
18/07/24 3:01,0,0.02650144,3.250339875
18/07/24 3:01,0,-0.005659902,3.089771635
18/07/24 3:01,0,-0.036822963,2.929195765
18/07/24 3:01,0,-0.06399291,2.768627535
18/07/24 3:01,0,-0.091162853,2.608059295
18/07/24 3:01,0,-0.118332796,2.447491055
18/07/24 3:01,0,-0.149468161,2.220951445
18/07/24 3:01,0,-0.196465231,1.730526335
18/07/24 3:01,0,-0.243462302,1.240101225
18/07/24 3:01,0,-0.339436687,0.749676115
18/07/24 3:01,0,-0.447655417,0.259251005
18/07/24 3:01,0,-0.445349432,-0.231174105
18/07/24 3:02,0,-0.443043448,-0.721599215
18/07/24 3:02,0,-0.440737463,-1.212024325
18/07/24 3:02,0,-0.438431479,-1.702449435
18/07/24 3:02,0,-0.403500386,-1.638637175
18/07/24 3:02,0,-0.368569292,-1.574824925
18/07/24 3:02,0,-0.333638199,-1.511012665
18/07/24 3:02,0,-0.298707105,-1.447192785
18/07/24 3:02,0,-0.263776012,-1.383380525
18/07/24 3:02,0,-0.228844918,-1.319568275
18/07/24 3:02,0,-0.193913825,-1.255756015
18/07/24 3:02,0,-0.158982731,-1.191943755
18/07/24 3:02,0,-0.120485552,-1.128131505
18/07/24 3:03,0,-0.076639257,-1.064319245
18/07/24 3:03,0,-0.032792967,-1.000499365
18/07/24 3:03,0,0.011053326,-0.850467315
18/07/24 3:03,0,0.054899618,-0.571109405
18/07/24 3:03,0,0.098745912,-0.291743865
18/07/24 3:03,0,0.142592207,-0.012378325
18/07/24 3:03,0,0.186438493,0.266979585
18/07/24 3:03,0,0.230284788,0.546345125
18/07/24 3:03,0,0.274131082,0.825703035
18/07/24 3:03,0,0.302009367,1.105068575
18/07/24 3:03,0,0.329887651,1.384434105
18/07/24 3:03,0,0.357765935,1.663792025
18/07/24 3:04,0,0.365204655,1.943157555
18/07/24 3:04,0,0.367533468,2.222523095
18/07/24 3:04,0,0.369862311,2.501881005
18/07/24 3:04,0,0.372191124,2.781246545
18/07/24 3:04,0,0.374519967,3.060604455
18/07/24 3:04,0,0.37684878,3.339969995
18/07/24 3:04,0,0.379177623,3.619335535
18/07/24 3:04,0,0.381506436,3.898693445
18/07/24 3:04,0,0.360590302,3.993145355
18/07/24 3:04,0,0.324177556,3.964313875
18/07/24 3:04,0,0.28776478,3.935474755
18/07/24 3:04,0,0.25135202,3.906643275
18/07/24 3:05,0,0.214939259,3.877811795
18/07/24 3:05,0,0.178526498,3.848980315
18/07/24 3:05,0,0.142113745,3.820148835
18/07/24 3:05,0,0.105700977,3.791317345
18/07/24 3:05,0,0.045812126,3.660313015
18/07/24 3:05,0,-0.107981108,3.120594385
18/07/24 3:05,0,-0.053644873,2.580883385
18/07/24 3:05,0,-0.179615714,2.041172395
18/07/24 3:05,0,-0.274384238,1.501453765
18/07/24 3:05,0,-0.380310751,0.961742765
18/07/24 3:05,0,-0.572364248,0.346218475
18/07/24 3:05,0,-0.59757302,-0.572566625
18/07/24 3:06,0,-0.622781791,-1.491351715
18/07/24 3:06,0,-0.630553223,-1.920764555
18/07/24 3:06,0,-0.633965231,-2.227840055
18/07/24 3:06,0,-0.63737724,-2.534915565
18/07/24 3:06,0,-0.629859187,-3.035945525
18/07/24 3:06,0,-0.578620471,-3.741511935
18/07/24 3:06,0,-0.527381815,-3.590144745
18/07/24 3:06,0,-0.476143189,-3.438777555
18/07/24 3:06,0,-0.424904503,-3.287410375
18/07/24 3:06,0,-0.373665847,-3.136043185
18/07/24 3:06,0,-0.322427191,-2.984675995
18/07/24 3:06,0,-0.271188535,-2.833308805
18/07/24 3:07,0,-0.219949864,-2.681941625
18/07/24 3:07,0,-0.168711208,-2.530574435
18/07/24 3:07,0,-0.117472537,-2.379207245
18/07/24 3:07,0,-0.066233873,-2.227840055
18/07/24 3:07,0,-0.014995214,-2.076472875
18/07/24 3:07,0,0.036243449,-1.925105685
18/07/24 3:07,0,0.08748211,-1.773738495
18/07/24 3:07,0,0.138720773,-1.622371305
18/07/24 3:07,0,0.16925054,-1.379047035
18/07/24 3:07,0,0.199780308,-1.135715125
18/07/24 3:07,0,0.23031006,-0.892390845
18/07/24 3:07,0,0.260839827,-0.649066565
18/07/24 3:08,0,0.29136958,-0.405734655
18/07/24 3:08,0,0.321899347,-0.162410375
18/07/24 3:08,0,0.352429114,0.080913905
18/07/24 3:08,0,0.36016243,0.324245815
18/07/24 3:08,0,0.362196647,0.567570095
18/07/24 3:08,0,0.364230864,0.810894375
18/07/24 3:08,0,0.366265081,1.054226285
18/07/24 3:08,0,0.368299268,1.297550565
18/07/24 3:08,0,0.370333485,1.540874845
18/07/24 3:08,0,0.372367702,1.784206755
18/07/24 3:08,0,0.37440192,2.027531035
18/07/24 3:08,0,0.358658217,2.270855315
18/07/24 3:09,0,0.271802925,2.514187225
18/07/24 3:09,0,0.184947632,2.757511505
18/07/24 3:09,0,0.09809234,3.000835785
18/07/24 3:09,0,0.159769185,2.956310635
18/07/24 3:09,0,0.26889465,2.839825045
18/07/24 3:09,0,0.215475537,2.723331815
18/07/24 3:09,0,0.162056424,2.606838585
18/07/24 3:09,0,0.028585695,2.490352995
18/07/24 3:09,0,0.093239285,2.373859765
18/07/24 3:09,0,0.039511178,2.257374175
18/07/24 3:09,0,-0.014216926,2.140880945
18/07/24 3:09,0,-0.067945026,1.883884795
18/07/24 3:10,0,-0.121673129,1.416134245
18/07/24 3:10,0,-0.175401233,0.948376065
18/07/24 3:10,0,-0.245606698,0.480625515
18/07/24 3:10,0,-0.326797076,0.012874965
18/07/24 3:10,0,-0.407987483,-0.454883215
18/07/24 3:10,0,-0.458398439,-0.922633765
18/07/24 3:10,0,-0.501114584,-1.390384315
18/07/24 3:10,0,-0.597504355,-1.858142485
18/07/24 3:10,0,-0.693894125,-2.325893035
18/07/24 3:10,0,-0.491937496,-2.558528535
18/07/24 3:10,0,-0.451261945,-2.634425755
18/07/24 3:10,0,-0.410586365,-2.710315345
18/07/24 3:11,0,-0.369910784,-2.786212555
18/07/24 3:11,0,-0.329235233,-2.862102145
18/07/24 3:11,0,-0.288559653,-2.937999365
18/07/24 3:11,0,-0.247884072,-3.013888945
18/07/24 3:11,0,-0.207012869,-3.471980685
18/07/24 3:11,0,-0.142937086,-3.197841285
18/07/24 3:11,0,-0.078861296,-2.923694245
18/07/24 3:11,0,-0.027169313,-2.649554845
18/07/24 3:11,0,0.016266794,-2.375415435
18/07/24 3:11,0,0.059702903,-2.101268405
18/07/24 3:11,0,0.103139013,-1.827129005
18/07/24 3:11,0,0.146575116,-1.552981965
18/07/24 3:12,0,0.190011226,-1.278842565
18/07/24 3:12,0,0.233447336,-1.004703155
18/07/24 3:12,0,0.261190288,-0.730556125
18/07/24 3:12,0,0.28893324,-0.456416725
18/07/24 3:12,0,0.316676162,-0.182277315
18/07/24 3:12,0,0.335155927,0.091869715
18/07/24 3:12,0,0.347460233,0.366009125
18/07/24 3:12,0,0.359764539,0.640156155
18/07/24 3:12,0,0.372068845,0.914295565
18/07/24 3:12,0,0.336055063,1.188434965
18/07/24 3:12,0,0.267829202,1.462581995
18/07/24 3:12,0,0.199603342,1.736721405
18/07/24 3:13,0,0.345877193,1.855495815
18/07/24 3:13,0,0.317952417,1.870685945
18/07/24 3:13,0,0.290027641,1.885876065
18/07/24 3:13,0,0.262102865,1.901066195
18/07/24 3:13,0,0.234178089,1.916256315
18/07/24 3:13,0,0.206253313,1.931446435
18/07/24 3:13,0,0.170743026,1.946636565
18/07/24 3:13,0,0.104890719,1.961826685
18/07/24 3:13,0,0.039038405,1.977024445
18/07/24 3:13,0,-0.010373603,1.668644315
18/07/24 3:13,0,-0.048825413,1.144558315
18/07/24 3:13,0,-0.087277219,0.620464685
18/07/24 3:14,0,-0.162893034,0.096378695
18/07/24 3:14,0,-0.247799851,-0.427707305
18/07/24 3:14,0,-0.332706667,-0.951800935
18/07/24 3:14,0,-0.426644064,-1.475886935
18/07/24 3:14,0,-0.526601829,-2.075320835
18/07/24 3:14,0,-0.607253052,-2.787768955
18/07/24 3:14,0,-0.610677756,-3.500209445
18/07/24 3:14,0,-0.664088644,-4.212657565
18/07/24 3:14,0,-0.601151206,-4.925105685
18/07/24 3:14,0,-0.557728745,-5.139377235
18/07/24 3:14,0,-0.514306284,-5.353641145
18/07/24 3:14,0,-0.470883794,-5.567912695
18/07/24 3:15,0,-0.503037967,-5.507945655
18/07/24 3:15,0,-0.585576571,-5.265147795
18/07/24 3:15,0,-0.286946662,-5.022357575
18/07/24 3:15,0,-0.166729666,-4.779567355
18/07/24 3:15,0,-0.086935319,-4.536769505
18/07/24 3:15,0,-0.007140977,-4.293979285
18/07/24 3:15,0,0.072653368,-3.114375705
18/07/24 3:15,0,0.152447708,-2.742358795
18/07/24 3:15,0,0.223623104,-2.370341895
18/07/24 3:15,0,0.28187006,-1.998332615
18/07/24 3:15,0,0.331563078,-1.626315705
18/07/24 3:15,0,0.347040348,-1.254298805
18/07/24 3:16,0,0.362517618,-0.882281895
18/07/24 3:16,0,0.377994888,-0.510272615
18/07/24 3:16,0,0.393472157,-0.138255705
18/07/24 3:16,0,0.408949427,0.233761195
18/07/24 3:16,0,0.424426697,0.605778105
18/07/24 3:16,0,0.403274469,0.852276215
18/07/24 3:16,0,0.357702635,1.015095125
18/07/24 3:16,0,0.312130772,1.177914025
18/07/24 3:16,0,0.266558908,1.340732935
18/07/24 3:16,0,0.362962358,1.503551845
18/07/24 3:16,0,0.27710586,1.666370755
18/07/24 3:16,0,0.191249378,1.829189665
18/07/24 3:17,0,0.365317605,1.992008575
18/07/24 3:17,0,0.314049207,2.154827485
18/07/24 3:17,0,0.262780793,2.317646395
18/07/24 3:17,0,0.211512379,2.480472925
18/07/24 3:17,0,0.176618926,2.498104455
18/07/24 3:17,0,0.152642123,2.418949495
18/07/24 3:17,0,0.128665328,2.339802155
18/07/24 3:17,0,0.104688525,2.260647185
18/07/24 3:17,0,0.080711722,2.181492215
18/07/24 3:17,0,0.05673492,2.102337245
18/07/24 3:17,0,-0.008376704,2.023189905
18/07/24 3:17,0,-0.100911543,1.944034945
18/07/24 3:18,0,-0.193446375,1.620418915
18/07/24 3:18,0,-0.285981215,1.296810515
18/07/24 3:18,0,-0.378516056,0.973194485
18/07/24 3:18,0,-0.15925286,0.649586085
18/07/24 3:18,0,-0.248970456,0.325970055
18/07/24 3:18,0,-0.338688053,0.002361665
18/07/24 3:18,0,-0.324845053,-0.321254365
18/07/24 3:18,0,-0.360896476,-0.644862765
18/07/24 3:18,0,-0.410904624,-0.968478795
18/07/24 3:18,0,-0.392861105,-1.292094825
18/07/24 3:18,0,-0.386820324,-1.615703215
18/07/24 3:18,0,-0.398783632,-1.939319245
18/07/24 3:19,0,-0.410746939,-2.262927645
18/07/24 3:19,0,-0.422710277,-2.586543675
18/07/24 3:19,0,-0.388220318,-2.910152075
18/07/24 3:19,0,-0.342117079,-3.233768095
18/07/24 3:19,0,-0.296013839,-3.557376495
18/07/24 3:19,0,-0.2499106,-3.529513945
18/07/24 3:19,0,-0.203807346,-3.267329805
18/07/24 3:19,0,-0.157704093,-3.005138035
18/07/24 3:19,0,-0.111600839,-2.742953895
18/07/24 3:19,0,-0.065497599,-2.480769745
18/07/24 3:19,0,-0.019394349,-2.218585605
18/07/24 3:19,0,0.026708897,-1.956401465
18/07/24 3:20,0,0.072812144,-1.694209685
18/07/24 3:20,0,0.012283586,-1.432025545
18/07/24 3:20,0,0.126996301,-1.276515595
18/07/24 3:20,0,0.175390504,-1.281024565
18/07/24 3:20,0,0.223784708,-1.285533545
18/07/24 3:20,0,0.272178911,-0.116801855
18/07/24 3:20,0,0.320573114,0.209621795
18/07/24 3:20,0,0.368967317,0.536037805
18/07/24 3:20,0,0.386374287,0.862461455
18/07/24 3:20,0,0.396034442,1.188885095
18/07/24 3:20,0,0.405694597,1.515301115
18/07/24 3:20,0,0.415354751,1.841724755
18/07/24 3:21,0,0.425014935,2.168148405
18/07/24 3:21,0,0.43467509,2.494564415
18/07/24 3:21,0,0.444335245,2.820988065
18/07/24 3:21,0,0.42497503,2.913662325
18/07/24 3:21,0,0.405614846,3.006336575
18/07/24 3:21,0,0.386254631,3.099010835
18/07/24 3:21,0,0.366894417,3.191685085
18/07/24 3:21,0,0.347534232,3.284359345
18/07/24 3:21,0,0.328174017,3.377033595
18/07/24 3:21,0,0.293084197,3.469707855
18/07/24 3:21,0,0.25406196,3.562382105
18/07/24 3:21,0,0.215039723,3.655048735
18/07/24 3:22,0,0.10227643,3.655346285
18/07/24 3:22,0,0.126808807,3.286114105
18/07/24 3:22,0,0.055038616,2.916874295
18/07/24 3:22,0,-0.033608396,2.547642115
18/07/24 3:22,0,-0.147570647,2.178409945
18/07/24 3:22,0,-0.26153288,1.480938325
18/07/24 3:22,0,-0.406554349,0.783466705
18/07/24 3:22,0,-0.479948081,0.085995085
18/07/24 3:22,0,-0.533493735,-1.618465055
18/07/24 3:22,0,-0.641936757,-1.975497835
18/07/24 3:22,0,-0.750379838,-2.332530615
18/07/24 3:22,0,-0.670533873,-2.689555755
18/07/24 3:23,0,-0.648337103,-3.046588535
18/07/24 3:23,0,-0.626140334,-3.403621305
18/07/24 3:23,0,-0.603943564,-4.454402555
18/07/24 3:23,0,-0.539991058,-4.235873815
18/07/24 3:23,0,-0.476038583,-4.017352695
18/07/24 3:23,0,-0.412086107,-3.798823945
18/07/24 3:23,0,-0.348133631,-3.580302825
18/07/24 3:23,0,-0.284181125,-3.361774085
18/07/24 3:23,0,-0.22022865,-3.143245335
18/07/24 3:23,0,-0.156276159,-2.924724215
18/07/24 3:23,0,-0.092323668,-2.706195465
18/07/24 3:23,0,-0.028371185,-2.487666725
18/07/24 3:24,0,0.030972283,-2.269145605
18/07/24 3:24,0,0.087243073,-2.050616855
18/07/24 3:24,0,0.143513866,-1.832095735
18/07/24 3:24,0,0.199784659,-1.524615875
18/07/24 3:24,0,0.256055437,-1.194903965
18/07/24 3:24,0,0.295377426,-0.865184425
18/07/24 3:24,0,0.323400192,-0.535472505
18/07/24 3:24,0,0.351422958,-0.205760595
18/07/24 3:24,0,0.313166045,0.123951325
18/07/24 3:24,0,0.230722688,0.453670865
18/07/24 3:24,0,0.148279332,0.783382775
18/07/24 3:24,0,0.404341959,1.113094695
18/07/24 3:25,0,0.411177896,1.442806605
18/07/24 3:25,0,0.418013834,1.772526155
18/07/24 3:25,0,0.424849771,2.102238065
18/07/24 3:25,0,0.413660877,2.236294155
18/07/24 3:25,0,0.402471982,2.370350245
18/07/24 3:25,0,0.391283058,2.504406335
18/07/24 3:25,0,0.380094163,2.638462435
18/07/24 3:25,0,0.368905269,2.772518525
18/07/24 3:25,0,0.348197751,2.906566985
18/07/24 3:25,0,0.289415799,3.040623075
18/07/24 3:25,0,0.230633862,3.174679165
18/07/24 3:25,0,0.178152375,3.243069055
18/07/24 3:26,0,0.1508727,3.048786525
18/07/24 3:26,0,0.12359301,2.854496365
18/07/24 3:26,0,0.096313328,2.660213835
18/07/24 3:26,0,0.069033645,2.465931305
18/07/24 3:26,0,0.041753961,2.271648775
18/07/24 3:26,0,-0.018367793,2.077358605
18/07/24 3:26,0,-0.100384258,1.883076075
18/07/24 3:26,0,-0.155132227,1.562084565
18/07/24 3:26,0,-0.191701181,1.156612755
18/07/24 3:26,0,-0.228270136,0.751140955
18/07/24 3:26,0,-0.32706175,0.345676785
18/07/24 3:26,0,-0.467335083,-0.059795015
18/07/24 3:27,0,-0.40200112,-0.465259185
18/07/24 3:27,0,-0.577210166,-0.870730995
18/07/24 3:27,0,-0.462453164,-1.276202795
18/07/24 3:27,0,-0.469406821,-1.681666965
18/07/24 3:27,0,-0.476360477,-2.087138765
18/07/24 3:27,0,-0.453199364,-2.242000215
18/07/24 3:27,0,-0.409961767,-2.229793185
18/07/24 3:27,0,-0.366724171,-2.217586155
18/07/24 3:27,0,-0.323486574,-2.205379125
18/07/24 3:27,0,-0.280248977,-2.193172095
18/07/24 3:27,0,-0.237011351,-2.180965055
18/07/24 3:27,0,-0.193773769,-2.168758025
18/07/24 3:28,0,-0.150536157,-2.156550995
18/07/24 3:28,0,-0.10729856,-2.144343965
18/07/24 3:28,0,-0.064060964,-2.132136935
18/07/24 3:28,0,-0.020823359,-2.065524695
18/07/24 3:28,0,0.022414241,-1.781283965
18/07/24 3:28,0,0.065651842,-1.497050875
18/07/24 3:28,0,0.108065002,-1.212810155
18/07/24 3:28,0,0.147180416,-0.928577055
18/07/24 3:28,0,0.18629583,-0.644336335
18/07/24 3:28,0,0.225411244,-0.360103245
18/07/24 3:28,0,0.264526658,-0.075862525
18/07/24 3:28,0,0.303642087,0.208370575
18/07/24 3:29,0,0.342757486,0.492611295
18/07/24 3:29,0,0.361153297,0.776844385
18/07/24 3:29,0,0.379549109,1.061085115
18/07/24 3:29,0,0.39794495,1.345318205
18/07/24 3:29,0,0.399597637,1.629558925
18/07/24 3:29,0,0.390088223,1.913799645
18/07/24 3:29,0,0.380578838,2.198032745
18/07/24 3:29,0,0.371069454,2.482273465
18/07/24 3:29,0,0.361560069,2.743305565
18/07/24 3:29,0,0.352050655,2.911526085
18/07/24 3:29,0,0.34254127,3.079746605
18/07/24 3:29,0,0.333031885,3.247967125
18/07/24 3:30,0,0.323522501,3.416187645
18/07/24 3:30,0,0.314013086,3.584408165
18/07/24 3:30,0,0.304503702,3.752628695
18/07/24 3:30,0,0.268872522,3.567081815
18/07/24 3:30,0,0.233241342,3.381534945
18/07/24 3:30,0,0.197610162,3.195988065
18/07/24 3:30,0,0.161978982,3.010441195
18/07/24 3:30,0,0.099710286,2.824894315
18/07/24 3:30,0,0.037441587,2.639347445
18/07/24 3:30,0,-0.094926573,2.453800565
18/07/24 3:30,0,-0.183850028,1.918606165
18/07/24 3:30,0,-0.235625006,1.295994165
18/07/24 3:31,0,-0.380553372,0.673389795
18/07/24 3:31,0,-0.548770048,0.050777795
18/07/24 3:31,0,-0.575745322,-0.571826575
18/07/24 3:31,0,-0.579900779,-1.194438575
18/07/24 3:31,0,-0.634018637,-1.817042945
18/07/24 3:31,0,-0.661362387,-2.439654945
18/07/24 3:31,0,-0.648545004,-3.062259315
18/07/24 3:31,0,-0.635727622,-3.684871305
18/07/24 3:31,0,-0.574066199,-3.759868255
18/07/24 3:31,0,-0.512404837,-3.834872835
18/07/24 3:31,0,-0.450743414,-3.909869785
18/07/24 3:31,0,-0.389082022,-3.984874365
18/07/24 3:32,0,-0.3274206,-4.059871305
18/07/24 3:32,0,-0.265759207,-3.730136505
18/07/24 3:32,0,-0.2040978,-3.400401705
18/07/24 3:32,0,-0.139736198,-3.070674535
18/07/24 3:32,0,-0.074699536,-2.740939735
18/07/24 3:32,0,-0.009662872,-2.411204925
18/07/24 3:32,0,0.055373788,-2.081470125
18/07/24 3:32,0,0.12041045,-1.751735325
18/07/24 3:32,0,0.185447119,-1.422000525
18/07/24 3:32,0,0.250483774,-1.092273345
18/07/24 3:32,0,0.137751296,-0.762538545
18/07/24 3:32,0,0.346850954,-0.432803745
18/07/24 3:33,0,0.385103546,-0.103068945
18/07/24 3:33,0,0.423356168,0.226665865
18/07/24 3:33,0,0.433356546,0.556400665
18/07/24 3:33,0,0.436293863,0.886127835
18/07/24 3:33,0,0.43923118,1.215862635
18/07/24 3:33,0,0.442168497,1.545597445
18/07/24 3:33,0,0.445105814,1.875332245
18/07/24 3:33,0,0.44804313,2.205067045
18/07/24 3:33,0,0.450980447,2.534794215
18/07/24 3:33,0,0.420739316,2.696239835
18/07/24 3:33,0,0.368379228,2.745495205
18/07/24 3:33,0,0.31601914,2.794750575
18/07/24 3:34,0,0.201339029,2.843998315
18/07/24 3:34,0,0.284182809,2.893253695
18/07/24 3:34,0,0.205237649,2.942509065
18/07/24 3:34,0,0.312414192,2.991756805
18/07/24 3:34,0,0.262855269,3.041012175
18/07/24 3:34,0,0.213296346,3.090267545
18/07/24 3:34,0,0.163737439,3.016689665
18/07/24 3:34,0,0.114178516,2.758877165
18/07/24 3:34,0,0.064619601,2.501064665
18/07/24 3:34,0,0.015060686,2.243252165
18/07/24 3:34,0,-0.17308972,1.858639125
18/07/24 3:34,0,-0.189752795,1.283810025
18/07/24 3:35,0,-0.317300685,0.708988555
18/07/24 3:35,0,-0.418078162,0.134159455
18/07/24 3:35,0,-0.437118269,-0.440662025
18/07/24 3:35,0,-0.55917684,-1.015491125
18/07/24 3:35,0,-0.571392752,-1.670024505
18/07/24 3:35,0,-0.571042813,-2.377711885
18/07/24 3:35,0,-0.59015099,-3.085391635
18/07/24 3:35,0,-0.583184756,-3.525203345
18/07/24 3:35,0,-0.558835544,-3.786433805
18/07/24 3:35,0,-0.534486331,-4.047664275
18/07/24 3:35,0,-0.510137118,-4.308894745
18/07/24 3:35,0,-0.41611398,-4.203303925
18/07/24 3:36,0,-0.324036337,-3.853160495
18/07/24 3:36,0,-0.264221884,-3.503024695
18/07/24 3:36,0,-0.254124381,-3.152881255
18/07/24 3:36,0,-0.087941296,-2.802737825
18/07/24 3:36,0,-0.033850837,-2.452602025
18/07/24 3:36,0,0.020239624,-2.102458595
18/07/24 3:36,0,0.074330084,-1.752322785
18/07/24 3:36,0,0.128420547,-1.402179355
18/07/24 3:36,0,0.182511009,-1.052043555
18/07/24 3:36,0,0.236601465,-0.701900115
18/07/24 3:36,0,0.290691935,-0.351756685
18/07/24 3:36,0,0.344782375,-0.001620885
18/07/24 3:37,0,0.398872845,0.348522545
18/07/24 3:37,0,0.438435696,0.698658355
18/07/24 3:37,0,0.456207089,1.048801785
18/07/24 3:37,0,0.473978482,1.398945215
18/07/24 3:37,0,0.484603636,1.749081025
18/07/24 3:37,0,0.484509401,2.099224455
18/07/24 3:37,0,0.484415136,2.449360255
18/07/24 3:37,0,0.484320901,2.799503695
18/07/24 3:37,0,0.449996583,2.893467315
18/07/24 3:37,0,0.415672235,2.987423305
18/07/24 3:37,0,0.381347917,3.081386925
18/07/24 3:37,0,0.347023599,3.175350555
18/07/24 3:38,0,0.299768262,3.269306545
18/07/24 3:38,0,0.200788982,3.363270165
18/07/24 3:38,0,0.101809688,3.457233795
18/07/24 3:38,0,0.257230826,3.290607815
18/07/24 3:38,0,0.186481543,2.950252895
18/07/24 3:38,0,0.110611595,2.609905605
18/07/24 3:38,0,0.014258977,2.269558315
18/07/24 3:38,0,-0.082093641,1.929203395
18/07/24 3:38,0,-0.178446256,1.507686975
18/07/24 3:38,0,-0.274798877,0.761509305
18/07/24 3:38,0,-0.401930936,0.015324005
18/07/24 3:38,0,-0.503768004,-0.730861305
18/07/24 3:39,0,-0.575061954,-1.477038975
18/07/24 3:39,0,-0.646355905,-2.223224275
18/07/24 3:39,0,-0.663756229,-2.969409575
18/07/24 3:39,0,-0.667683102,-3.715587255
18/07/24 3:39,0,-0.671610035,-4.461772555
18/07/24 3:39,0,-0.65035025,-4.887805575
18/07/24 3:39,0,-0.591310479,-4.833621615
18/07/24 3:39,0,-0.532270707,-4.779437655
18/07/24 3:39,0,-0.440192766,-4.725253695
18/07/24 3:39,0,-0.353017427,-4.671069735
18/07/24 3:39,0,-0.285585202,-4.616893405
18/07/24 3:39,0,-0.218152992,-4.496173495
18/07/24 3:40,0,-0.150720783,-4.109332675
18/07/24 3:40,0,-0.083288558,-3.722491855
18/07/24 3:40,0,-0.015856344,-3.335651035
18/07/24 3:40,0,0.051575875,-2.948810215
18/07/24 3:40,0,0.119008094,-2.561969395
18/07/24 3:40,0,0.181774207,-2.175128575
18/07/24 3:40,0,0.225875922,-1.788287755
18/07/24 3:40,0,0.269977637,-1.401446935
18/07/24 3:40,0,0.314079367,-1.014606115
18/07/24 3:40,0,0.358181082,-0.627765295
18/07/24 3:40,0,0.395833276,-0.240924475
18/07/24 3:40,0,0.407687448,0.145916345
18/07/24 3:41,0,0.41954162,0.532757165
18/07/24 3:41,0,0.431395792,0.919597985
18/07/24 3:41,0,0.260520659,1.306438805
18/07/24 3:41,0,0.29195907,1.638119105
18/07/24 3:41,0,0.381291471,1.749157315
18/07/24 3:41,0,0.282783859,1.860195525
18/07/24 3:41,0,0.4079087,1.971233735
18/07/24 3:41,0,0.359023355,2.082271935
18/07/24 3:41,0,0.31013801,2.193310145
18/07/24 3:41,0,0.261252664,2.304348355
18/07/24 3:41,0,0.212367319,2.415386565
18/07/24 3:41,0,0.163481973,2.526424775
18/07/24 3:42,0,0.259583347,2.637462975
18/07/24 3:42,0,0.174481265,2.748508815
18/07/24 3:42,0,0.113855287,2.732487085
18/07/24 3:42,0,0.089943439,2.525890715
18/07/24 3:42,0,0.066031594,2.319294335
